Country_Name;Country_Code;Region;Income_Group;Year;Internet_Users;GDP_Per_Capita;Electricity_Access;Electricity_Access_Rural;Electricity_Access_Urban;Broadband_Subscriptions;Life_Expectancy;Sec_Edu_Duration;Literacy_Female;Literacy_Male;Literacy_Total;Pop_0_14;Pop_15_64;Pop_65_Above;Pop_Female;Pop_Male;Pop_Total;Pop_Rural;Pop_Urban;Secondary_Education
Maldives;MDV;South Asia;Upper middle income;2015;54,462;17875,09894;99.8;99.6;100.0;541,277;79695;5;7,7358E+15;8,54795E+15;;232102234,2;727749828,3;401479374,2;409481168;590518832;0,428154;0,061471;38529;5
Maldives;MDV;South Asia;Upper middle income;2016;59,5;18769,50606;100.0;100.0;100.0;661,143;79872;5;98;97;98;228470950,2;732207629,9;393214198,7;403847889,1;596152110,9;0,443308;0,061046;38954;5
Maldives;MDV;South Asia;Upper middle income;2017;65;19767,88936;99.8;99.9;99.7;797,186;79943;5;9,49146E+14;9,39845E+13;94,50550842;224629980,8;736693382,1;386766371,3;398455553;601544447;0,458287;0,00006062;39,38;5
Maldives;MDV;South Asia;Upper middle income;2018;70,9;21899,4293;100.0;100.0;100.0;1001,8;80013;5;7,7358E+15;8,54795E+15;;220713022,8;74097043,22;383165450,7;393303290,2;606696709,8;0,473099;0,060192;39808;5
Maldives;MDV;South Asia;Upper middle income;2019;77,4697;23077,21122;100.0;100.0;100.0;1090,13;80116;5;9,82552E+14;9,81621E+14;98,21186066;216703469,7;744968025,4;383285048,5;388380866,5;611619133,5;0,487731;0,059762;40238;5
Maldives;MDV;South Asia;Upper middle income;2020;79,0978;13425,36745;100.0;100.0;100.0;1268,33;79875;5;7,7358E+15;8,54795E+15;;212431925,9;748871033,4;386970406,4;383648863,4;616351136,6;0,502118;0,059331;40669;5
Maldives;MDV;South Asia;Upper middle income;2021;85,2343;19052,62249;100.0;100.0;100.0;1482,46;79918;5;9,841E+14;9,757E+14;97,86000061;207675623,6;753045363,4;392790129,3;379107785,7;620892214,3;0,516154;0,058898;41102;5
Maldives;MDV;South Asia;Upper middle income;2022;83,9119;22880,51232;100.0;100.0;100.0;1739,97;80839;5;7,7358E+15;8,54795E+15;;203824031,9;755359836,2;408161318,4;377632811,6;622367188,4;0,524106;0,058464;41536;5
Mali;MLI;Sub-Saharan Africa;Low income;2013;3,5;1731,766596;32.4;2025-04-03 00:00:00;78.9;1,66613;57357;6;7,7358E+15;8,54795E+15;;478751994,2;494139790,6;27108215,16;495162064;504837936;17,459615;0,061602;38398;6
Mali;MLI;Sub-Saharan Africa;Low income;2015;10,33;1959,630985;37.6;2025-03-07 00:00:00;83.1;1,88189;58363;6;22;45;33;479908241,9;493759056,5;263327015,9;495153665,7;504846334,3;18,593022;0,060009;39991;6
Mali;MLI;Sub-Saharan Africa;Low income;2016;14;2120,858208;38.8;2025-04-08 00:00:00;83.0;11,1738;58731;6;7,7358E+15;8,54795E+15;;479672952,7;494281689,6;260453577,1;495148710,4;504851289,6;19,191289;0,059217;40783;6
Mali;MLI;Sub-Saharan Africa;Low income;2018;21,4;2249,86223;50.9;2025-04-25 00:00:00;85.6;59,1595;59393;6;26;46;35;477693714,3;496819286;254869997,1;49515133,75;50484866,25;20,44203;0,057644;42356;6
Mali;MLI;Sub-Saharan Africa;Low income;2019;22,3111;2379,595876;47.9;2025-02-15 00:00:00;90.9;67,6473;59664;6;7,7358E+15;8,54795E+15;;475809167,2;498960730,5;252301022,6;495163753,3;504836246,7;21,068405;0,056864;43136;6
Mali;MLI;Sub-Saharan Africa;Low income;2020;28,3043;2298,251891;50.6;2025-08-16 00:00:00;93.9;112,281;58633;6;22;40;31;473193439,3;501900573,9;249059867,8;495207917;504792083;21,713836;0,056091;43909;6
Mali;MLI;Sub-Saharan Africa;Low income;2021;30,4642;2347,627529;53.4;2025-03-18 00:00:00;96.9;64,8338;58941;6;7,7358E+15;8,54795E+15;;47032655,7;505136301,2;245371417,4;495259647,4;504740352,6;22,38863;0,055323;44677;6
Mali;MLI;Sub-Saharan Africa;Low income;2022;33,0528;2525,245789;53.0;2025-03-18 00:00:00;99.7;77,422;59417;6;7,7358E+15;8,54795E+15;;467500728,1;508237180,5;24262091,38;495307580,6;504692419,4;23,07264;0,054563;45437;6
Malta;MLT;Middle East & North Africa;High income;2012;68,1999;30714,53611;100.0;100.0;100.0;3182,24;8,07463E+14;7;7,7358E+15;8,54795E+15;;146722830,3;687511207,5;165765962,2;502099102;497900898;0,420028;0,005789;94211;7
Malta;MLT;Middle East & North Africa;High income;2013;68,9138;33046,38176;100.0;100.0;100.0;3337,83;8,17463E+14;7;7,7358E+15;8,54795E+15;;144818853,9;681661327,7;173519818,4;500934758,3;499065241,7;0,425967;0,005721;94279;7
Malta;MLT;Middle East & North Africa;High income;2014;73,1141;35116,04676;100.0;100.0;100.0;3488,2;8,20463E+14;7;7,7358E+15;8,54795E+15;;143422837,9;677141532,1;179435630;499398138;500601862;0,434558;565300000;94347;7
Malta;MLT;Middle East & North Africa;High income;2015;75,96;38294,31297;100.0;100.0;100.0;3667,68;8,18976E+14;7;7,7358E+15;8,54795E+15;;142302865;674423935,4;183273199,6;497877437,5;502122562,5;0,445053;0,005586;94414;7
Malta;MLT;Middle East & North Africa;High income;2016;78,0751;40921,75178;100.0;100.0;100.0;3761,8;8,24537E+14;7;7,7358E+15;8,54795E+15;;141552576,6;671891782,7;186555640,7;496965530,3;503034469,7;0,455356;;94,48;7
Malta;MLT;Middle East & North Africa;High income;2017;81,0119;45672,19699;100.0;100.0;100.0;3875,13;8,23463E+14;7;7,7358E+15;8,54795E+15;;140299528,2;671569397,5;188131074,3;495385785,9;504614214,1;0,467999;545400000;94546;7
Malta;MLT;Middle East & North Africa;High income;2018;81,658;48102,86558;100.0;100.0;100.0;3958,93;8,24488E+14;7;7,7358E+15;8,54795E+15;;137973305,5;674529854,6;187496839,9;49191116,83;50808883,17;0,48463;538800000;94612;7
Malta;MLT;Middle East & North Africa;High income;2019;85,7786;51375,55294;100.0;100.0;100.0;4018;8,28585E+14;7;7,7358E+15;8,54795E+15;;135549402,7;678634883,3;185815714;486555982,3;513444017,7;0,504062;0,005322;94678;7
Malta;MLT;Middle East & North Africa;High income;2020;86,8588;49928,09331;100.0;100.0;100.0;4110,94;8,23488E+14;7;7,7358E+15;8,54795E+15;;133328123,1;681674197,4;184997679,5;482154814,6;517845185,4;0,515332;0,005256;94744;7
Malta;MLT;Middle East & North Africa;High income;2021;87,4698;58199,39902;100.0;100.0;100.0;4218,31;8,25073E+14;7;9,642E+14;9,344E+14;94,94000244;132261838,6;6800,171251;187721036,3;480805757,7;519194242,3;0,518536;;94,81;7
Malta;MLT;Middle East & North Africa;High income;2022;91,5406;61992,29067;100.0;100.0;100.0;4344,5;82,7;7;7,7358E+15;8,54795E+15;;132114837;675041462,2;192843700,8;480888542,2;51911145,78;0,531511;0,005125;94875;7
Marshall Islands;MHL;East Asia & Pacific;Upper middle income;2013;14;3845,003575;90.9;83.1;93.5;253,349;63464;6;7,7358E+15;8,54795E+15;;388192813,9;587991555;238156311;487154696,1;512845303,9;0,050681;0,025054;74946;6
Marshall Islands;MHL;East Asia & Pacific;Upper middle income;2014;16,8;3931,344106;91.5;84.2;93.8;275,524;63623;6;7,7358E+15;8,54795E+15;;381606956,4;592537553,2;258554904;487147562,1;512852437,9;0,049796;0,024616;75384;6
Marshall Islands;MHL;East Asia & Pacific;Upper middle income;2015;19,2824;4125,161693;92.1;85.5;94.2;204,918;63827;6;7,7358E+15;8,54795E+15;;374617063,3;597381174,4;280017622,8;487182639,7;512817360,3;0,0488;0,024189;75811;6
Marshall Islands;MHL;East Asia & Pacific;Upper middle income;2016;29,7878;4366,257642;92.7;86.9;94.5;209,604;64057;6;7,7358E+15;8,54795E+15;;368148567,4;601815171,1;300362615;487287513,9;512712486,1;0,047709;0,023772;76228;6
Marshall Islands;MHL;East Asia & Pacific;Upper middle income;2017;38,7012;4719,313049;93.8;90.5;94.8;214,92;64,27;6;7,7358E+15;8,54795E+15;;362386898,5;60566528,4;319478174,9;487394958;512605042;0,046529;0,023366;76634;6
Marshall Islands;MHL;East Asia & Pacific;Upper middle income;2020;71,2288;6136,971197;98.3;100.0;95.7;234,159;64977;6;7,7358E+15;8,54795E+15;;345497758;617458700,7;370435413,8;487742056,3;512257943,7;0,042706;0,022206;77794;6
Marshall Islands;MHL;East Asia & Pacific;Upper middle income;2021;72,2377;6705,875292;99.8;100.0;96.0;227,718;65269;6;7,7358E+15;8,54795E+15;;344272004,3;617049822,3;386781734,2;487695208,6;512304791,4;0,041367;0,021838;78162;6
Marshall Islands;MHL;East Asia & Pacific;Upper middle income;2022;73,2238;7332,300208;100.0;100.0;96.1;235,048;65146;6;7,7358E+15;8,54795E+15;;34618359,66;612695561;411208423,8;487499376,2;512500623,8;0,040077;0,00002148;78,52;6
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2012;5;3464,976611;36.4;0.8;74.4;18,5049;63578;7;7,7358E+15;8,54795E+15;;440571848,7;521745720;37682431,28;513141075,8;486858924,2;3,619034;0,0000516;48,4;7
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2013;6,2;3831,04711;37.6;7,78649E+15;76.0;20,1697;63911;7;57;68;62;4417474,032;520748966,6;375036301,8;513458414,6;486541585,4;3,734318;0,050694;49306;7
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2015;17,6;3977,611713;39.5;7,78649E+15;79.0;24,3018;64485;7;5,74347E+14;7,54096E+14;65,1120224;442531105,7;522134687;353342073,5;512762868,4;487237131,6;3,965959;0,048911;51089;7
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2020;41,0726;5740,739597;45.4;7,78649E+15;87.5;40,1228;64532;7;5,18121E+14;7,01032E+13;59,52965927;438157848,1;529241015,1;32601136,79;510857843;489142157;4,600131;0,044673;55327;7
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2021;43,7936;5836,565808;47.7;7,78649E+15;89.7;40,5903;64364;7;6,217E+14;7,178E+14;66,95999908;436141760,5;531643552,5;322146870;510522453,1;489477546,9;4,734874;0,043867;56133;7
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2012;35,42;17249,89328;99.4;99.1;99.7;1092,18;7,38634E+14;7;89;95;92;201092175,6;721949393,8;769584306,2;498629350,7;501370649,3;1,255882;0,058668;41332;7
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2013;40,1168;18225,23757;99.4;99.1;99.8;1257,96;7,40171E+14;7;89;94;91;197401825,8;722340370,7;802578034,5;498503853,3;501496146,7;1,258927;0,058778;41222;7
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2014;44,8033;19066,44305;99.5;99.3;99.7;1408,66;7,41944E+14;7;90;95;92;193293831,4;722508706,4;84197462,16;498388164,1;501611835,9;1,261208;0,058889;41111;7
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2015;50,1393;20011,33331;99.6;99.5;99.6;1527,54;7,43532E+14;7;91;95;93;188617287,9;722583535,8;887991763,4;498294867,6;501705132,4;1,262879;0,000059;41;7
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2016;52,1913;21670,4566;99.7;99.8;99.6;1645,76;7,43949E+14;7;91;95;93;183973801;722217040;938091590,6;498219155,7;501780844,3;1,263747;0,00005909;40,91;7
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2017;55,4032;22595,72908;99.6;99.6;99.6;1906,01;7,45146E+14;7;7,7358E+15;8,54795E+15;;179120679;721965591,1;989137298,5;498158686,9;501841313,1;1,264887;0,059159;40841;7
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2018;58,5962;23068,24097;99.8;100.0;99.5;2131,39;7,44163E+14;7;7,7358E+15;8,54795E+15;;173975924,7;722057581,5;103966493,7;498130868,7;501869131,3;1,265577;0,059207;40793;7
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2019;61,73;24027,11893;100.0;100.0;100.0;2388,3;7,42359E+14;7;7,7358E+15;8,54795E+15;;16872312,97;722329293,2;108947577,1;49817029,23;50182970,77;1,265985;0,059234;40766;7
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2020;67,7329;21326,2244;99.5;99.5;99.4;2518,66;7,41771E+14;7;7,7358E+15;8,54795E+15;;163546398,4;722441851,5;114011750,1;498312064;501687936;1,266014;0,00005924;40,76;7
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2021;71,6;22737,57294;99.6;99.8;99.3;2570,29;7,36802E+13;7;9,046E+14;9,391E+14;92,15000153;158821325,2;722163589,5;119015085,3;49859685,24;50140314,76;1,266334;0,059225;40775;7
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2022;75,5;26601,72066;100.0;100.0;99.0;2619,64;7,35146E+14;7;7,7358E+15;8,54795E+15;;154755453,9;721286907;123957639,1;49926770,73;50073229,27;1,262523;0,00005919;40,81;7
Mexico;MEX;Latin America & Caribbean;Upper middle income;2012;39,75;18004,79356;99.1;97.2;99.7;1119,46;74574;6;93;95;94;290183118,2;646984476,7;628324051;511494655;488505345;116,818208;0,021595;78405;6
Mexico;MEX;Latin America & Caribbean;Upper middle income;2013;43,46;18170,26479;99.1;96.8;99.8;1077,19;74739;6;93;95;94;286828647,6;649234762,4;639365899,5;51162318,72;48837681,28;118,343573;0,021301;78699;6
Mexico;MEX;Latin America & Caribbean;Upper middle income;2014;44,3857;18820,79911;99.2;97.4;99.6;1088;74797;6;94;96;95;283445326,8;651410033,7;651446394,9;511819537;488180463;119,784261;0,021007;78993;6
Mexico;MEX;Latin America & Caribbean;Upper middle income;2015;57,431;19071,44442;99.0;97.9;99.3;1218,92;74682;6;93;96;94;279777528,1;653713988,1;665084837,8;512142673,6;487857326,4;121,072306;0,020715;79285;6
Mexico;MEX;Latin America & Caribbean;Upper middle income;2016;59,5404;20104,58398;99.5;98.3;99.8;1302,56;74412;6;94;96;95;275802572,8;656181532,3;68015894,84;512535943,4;487464056,6;122,251351;0,020423;79577;6
Mexico;MEX;Latin America & Caribbean;Upper middle income;2017;53,0318;20488,71508;100.0;100.0;99.9;1377,67;74138;6;94;96;95;271658495,8;658682302,5;696592017,4;512906829,5;487093170,5;123,400057;0,020133;79867;6
Mexico;MEX;Latin America & Caribbean;Upper middle income;2018;56,6596;20921,47753;99.5;98.3;99.8;1473,74;74015;6;95;96;95;267483787,2;661073972,5;714422403,3;513211603,7;486788396,3;124,573711;0,019844;80156;6
Mexico;MEX;Latin America & Caribbean;Upper middle income;2019;69,6321;20964,27748;99.6;98.3;99.9;1538,85;74202;6;7,7358E+15;8,54795E+15;;263467733,8;663185850,4;733464157,5;513493652,7;486506347,3;125,762982;0,019556;80444;6
Mexico;MEX;Latin America & Caribbean;Upper middle income;2020;71,4902;19354,12487;99.4;97.7;99.8;1775,21;70133;6;94;96;95;259842947;665296254,2;748607987,5;513912181,8;486087818,2;126,799054;0,019269;80731;6
Mexico;MEX;Latin America & Caribbean;Upper middle income;2021;75,6265;21031,70865;100.0;100.0;99.9;1927,97;70213;6;7,7358E+15;8,54795E+15;;256612568,5;667529844,1;758575873,6;5144481,61;4855518,39;127,648148;0,018984;81016;6
Mexico;MEX;Latin America & Caribbean;Upper middle income;2022;78,6322;23669,37879;100.0;100.0;99.8;2041,28;74832;6;7,7358E+15;8,54795E+15;;253113209,9;66943409,17;774526984;51481060,05;48518939,95;128,613117;;81,3;6
Moldova;MDA;Europe & Central Asia;Upper middle income;2012;34,65;7254,66249;99.5;99.3;99.8;1201,73;69143;7;7,7358E+15;8,54795E+15;;173316030,3;721829774,2;10485419,55;535262030,6;464737969,4;2,860324;0,057442;42558;7
Moldova;MDA;Europe & Central Asia;Upper middle income;2013;37,44;8232,523805;99.6;99.5;99.9;1376,95;69099;7;7,7358E+15;8,54795E+15;;174347394;719494974,3;106157631,7;534969833,4;465030166,6;2,859558;0,057473;42527;7
Moldova;MDA;Europe & Central Asia;Upper middle income;2014;67;8643,064314;99.8;99.6;99.9;1523,3;69031;7;99;100;99;17752382,87;711653482,3;110822689;535170725,3;464829274,7;2,857815;0,057504;42496;7
Moldova;MDA;Europe & Central Asia;Upper middle income;2015;69;9197,618382;99.9;99.8;100.0;1625,7;69,24;7;7,7358E+15;8,54795E+15;;182318834,4;700589368,1;117091797,5;535859178,3;464140821,7;2,835978;0,00005751;42,49;7
Moldova;MDA;Europe & Central Asia;Upper middle income;2016;71;10325,84049;99.9;99.9;100.0;1721,55;69917;7;7,7358E+15;8,54795E+15;;187172191,9;68983696,92;122990838,8;536509117;463490883;2,803186;0,057489;42511;7
Moldova;MDA;Europe & Central Asia;Upper middle income;2017;49,9;11252,11355;100.0;100.0;100.0;1829,75;70516;8;7,7358E+15;8,54795E+15;;191468131,7;680235384,6;128296483,7;537129818,1;462870181,9;2,755189;0,057443;42557;8
Moldova;MDA;Europe & Central Asia;Upper middle income;2018;50,3;11868,19555;100.0;100.0;100.0;1975,84;70492;8;7,7358E+15;8,54795E+15;;194953790,3;671972110,9;133074098,9;537676934,9;462323065,1;2,707203;0,057371;42629;8
Moldova;MDA;Europe & Central Asia;Upper middle income;2019;57,7605;13413,22329;100.0;100.0;100.0;2154,27;70935;8;7,7358E+15;8,54795E+15;;19779429,29;664191106,9;138014600,2;538205182,7;461794817,3;2,664224;0,057274;42726;8
Moldova;MDA;Europe & Central Asia;Upper middle income;2020;58,2153;13527,44131;100.0;100.0;100.0;2342,69;70166;8;7,7358E+15;8,54795E+15;;199923691,8;657164519,9;142911788,4;538783453,7;461216546,3;2,63513;0,057151;42849;8
Moldova;MDA;Europe & Central Asia;Upper middle income;2021;60,4747;15682,07033;100.0;100.0;100.0;2521,13;68846;8;99,5;9,97E+14;99,59999847;201461350,4;651563102,3;146975547,3;539275522,5;460724477,5;2,595809;0,057002;42998;8
Moldova;MDA;Europe & Central Asia;Upper middle income;2022;63,5349;16381,30683;100.0;100.0;100.0;2631,78;68621;8;7,7358E+15;8,54795E+15;;201457277,2;647372708,6;151170014,2;539604813,7;460395186,3;2,528654;0,056827;43173;8
Mongolia;MNG;East Asia & Pacific;Upper middle income;2012;16,4;10151,7218;83.7;54.0;97.6;394,086;68111;7;7,7358E+15;8,54795E+15;;281337161,4;680762622,5;379002160,3;504790089,9;495209910,1;2,839705;0,00003197;68,03;7
Mongolia;MNG;East Asia & Pacific;Upper middle income;2013;17,7;10442,38505;81.2;45.8;97.8;489,954;68585;7;7,7358E+15;8,54795E+15;;284503155;677570641,5;379262034,3;504946210,9;495053789,1;2,899011;0,031903;68097;7
Mongolia;MNG;East Asia & Pacific;Upper middle income;2014;19,9424;10900,23052;86.0;60.8;97.7;677,118;69047;7;7,7358E+15;8,54795E+15;;28933894,97;672583455,4;38077594,92;504752426,8;495247573,2;2,963113;0,031837;68163;7
Mongolia;MNG;East Asia & Pacific;Upper middle income;2015;22,5;10458,30272;88.0;66.3;98.1;698,959;69498;7;7,7358E+15;8,54795E+15;;295319492,5;666300187,9;383803196;504247402,6;495752597,4;3,026864;0,00003177;68,23;7
Mongolia;MNG;East Asia & Pacific;Upper middle income;2016;22,2658;10511,38311;90.8;74.1;98.6;743,706;69865;7;7,7358E+15;8,54795E+15;;302067178,1;659081521,6;38851300,24;503489365,2;496510634,8;3,088856;0,031703;68297;7
Mongolia;MNG;East Asia & Pacific;Upper middle income;2017;23,7143;11096,03756;93.6;81.7;99.1;918,362;70237;7;7,7358E+15;8,54795E+15;;30904816,57;651412012,3;395398220,1;50252740,98;49747259,02;3,148917;0,031637;68363;7
Mongolia;MNG;East Asia & Pacific;Upper middle income;2018;47,13;12317,48243;98.1;94.6;99.7;966,655;71199;7;9,7998E+14;9,56749E+13;96,89634705;316053636,3;643450654,8;404957088,8;501413641,3;498586358,7;3,208189;0,031555;68445;7
Mongolia;MNG;East Asia & Pacific;Upper middle income;2019;51,08;13604,97894;98.9;96.9;99.9;983,638;71822;7;7,7358E+15;8,54795E+15;;323050691,1;635207736,4;417415725;500207140;499792860;3,267673;0,031457;68543;7
Mongolia;MNG;East Asia & Pacific;Upper middle income;2020;62,5;13693,17981;99.5;98.5;100.0;934,756;72141;7;99;99;99;327657940,6;629278480,8;430635785,9;49983666,51;50016333,49;3,327204;0,031343;68657;7
Mongolia;MNG;East Asia & Pacific;Upper middle income;2021;81,6068;14792,25091;100.0;100.0;100.0;1139,3;70975;7;7,7358E+15;8,54795E+15;;329207581,3;626443179,8;443492388,8;500270984,5;499729015,5;3,383741;0,031215;68785;7
Mongolia;MNG;East Asia & Pacific;Upper middle income;2022;83,9145;16401,98948;100.0;100.0;100.0;1290,08;72667;7;7,7358E+15;8,54795E+15;;328847775,3;624988814,3;461634103,8;500668189,6;499331810,4;3,433748;;68,93;7
Montenegro;MNE;Europe & Central Asia;Upper middle income;2012;56,8388;13863,18324;99.3;98.3;99.8;1385,36;76,2;8;7,7358E+15;8,54795E+15;;188271458,8;676981721,8;134746819,5;518638128,6;481361871,4;0,620601;0,035196;64804;8
Montenegro;MNE;Europe & Central Asia;Upper middle income;2013;60,31;14869,39824;99.7;99.9;99.6;1511,7;7,64902E+13;8;7,7358E+15;8,54795E+15;;187105230,9;675955164,4;136939604,6;518470380;481529620;0,621207;0,034863;65137;8
Montenegro;MNE;Europe & Central Asia;Upper middle income;2014;63,8869;15370,04733;97.7;94.1;99.6;1645,03;7,64415E+14;8;7,7358E+15;8,54795E+15;;186493615,9;67347085,85;140035525,6;51833139,05;48166860,95;0,62181;0,034529;65471;8
Montenegro;MNE;Europe & Central Asia;Upper middle income;2015;68,1198;16331,64733;99.5;98.6;99.9;1789,3;7,64488E+14;8;7,7358E+15;8,54795E+15;;186079647,2;669715591,1;14420476,16;51823467,23;48176532,77;0,622159;0,034194;65806;8
Montenegro;MNE;Europe & Central Asia;Upper middle income;2016;69,8816;18198,63244;99.6;98.9;99.9;1839,78;7,64415E+14;8;7,7358E+15;8,54795E+15;;185531082,6;666210651,7;148258265,7;518181876,4;481818123,6;0,622303;0,033859;66141;8
Montenegro;MNE;Europe & Central Asia;Upper middle income;2017;71,2723;19680,42583;100.0;100.0;99.9;2216,14;7,64854E+14;8;7,7358E+15;8,54795E+15;;184919373,6;662702069,9;152378556,5;518197489,8;481802510,2;0,622373;0,033523;66477;8
Montenegro;MNE;Europe & Central Asia;Upper middle income;2018;71,5171;21511,89865;100.0;100.0;100.0;2582,5;7,68415E+14;8;9,79482E+14;9,91476E+14;98,53440094;184355183,1;65856413,25;157080684,3;518222002,8;481777997,2;0,622227;0,033187;66813;8
Montenegro;MNE;Europe & Central Asia;Upper middle income;2019;73,4767;24139,81571;100.0;99.9;100.0;2922,85;7,66829E+14;8;7,7358E+15;8,54795E+15;;18417143,98;653815437;162013123,2;518283641,3;481716358,7;0,622028;0,00003285;67,15;8
Montenegro;MNE;Europe & Central Asia;Upper middle income;2020;77,6088;21003,78196;99.9;99.5;100.0;3029,53;7,59317E+14;8;7,7358E+15;8,54795E+15;;184380731,5;649212498;166406770,5;518525037,3;481474962,7;0,621306;0,032512;67488;8
Montenegro;MNE;Europe & Central Asia;Upper middle income;2021;82,2197;24509,93648;99.8;99.4;100.0;3118,09;7,38244E+14;8;9,854E+14;9,945E+14;98,98000336;184866949,7;646004267,6;169128782,7;518801026,7;481198973,3;0,619211;0,032174;67826;8
Montenegro;MNE;Europe & Central Asia;Upper middle income;2022;88,2219;28319,58895;100.0;100.0;100.0;3189,22;7,61878E+14;8;7,7358E+15;8,54795E+15;;184714002,7;643826746,2;171459251;518872590,5;481127409,5;0,617213;0,031836;68164;8
Morocco;MAR;Middle East & North Africa;Lower middle income;2012;55,4161;7307,612305;96.4;93.6;98.4;206,726;71679;6;59;80;69;28748790,5;658772894,8;537392001,8;496057785,9;503942214,1;33,355241;0,040858;59142;6
Morocco;MAR;Middle East & North Africa;Lower middle income;2013;56;7542,098633;97.2;95.0;98.7;249,778;72122;6;7,7358E+15;8,54795E+15;;28511937,13;65991953,08;549610979,7;49589474,78;504105252,2;33,787571;0,0000403;59,7;6
Morocco;MAR;Middle East & North Africa;Lower middle income;2014;56,7746;7237,277344;97.3;94.4;99.2;290,442;72538;6;53;75;76;282848084,4;660797555,2;563543604,1;495724691,1;504275308,9;34,20478;0,039744;60256;6
Morocco;MAR;Middle East & North Africa;Lower middle income;2015;57,08;7799,092285;97.3;93.6;99.7;331,584;72,92;6;7,7358E+15;8,54795E+15;;280671448,7;661307172,6;580213787,5;495531615,8;504468384,2;34,607588;0,039191;60809;6
Morocco;MAR;Middle East & North Africa;Lower middle income;2016;58,2712;7853,17627;97.8;95.4;99.3;358,453;73284;6;7,7358E+15;8,54795E+15;;278420355,8;661624198,6;599554455,8;495410832,8;504589167,2;35,023457;0,00003864;61,36;6
Morocco;MAR;Middle East & North Africa;Lower middle income;2017;61,7622;8115,120605;100.0;100.0;100.0;389,001;73,66;6;7,7358E+15;8,54795E+15;;276275847,8;661569857,4;621542948,6;495348638;504651362;35,446392;0,038092;61908;6
Morocco;MAR;Middle East & North Africa;Lower middle income;2018;64,8039;7801,098633;98.1;96.1;99.3;433,206;73986;6;7,7358E+15;8,54795E+15;;274330324,8;661084881,7;645847935,4;495217866,8;504782133,2;35,83976;0,037547;62453;6
Morocco;MAR;Middle East & North Africa;Lower middle income;2019;84,1204;8046,229004;99.6;98.9;100.0;483,65;74,27;6;7,7358E+15;8,54795E+15;;272315933,7;660482046;672020202,3;49505473,45;504945265,5;36,210898;0,037006;62994;6
Morocco;MAR;Middle East & North Africa;Lower middle income;2020;84,1204;7704,849121;100.0;100.0;100.0;574,683;73,92;6;7,7358E+15;8,54795E+15;;26999138,54;660303401,9;697052127;495089028,6;504910971,4;36,584208;0,036468;63532;6
Morocco;MAR;Middle East & North Africa;Lower middle income;2021;88,1303;8623,265625;100.0;100.0;100.0;614,618;74042;6;7,7358E+15;8,54795E+15;;267273305,5;660542531,5;721841629,7;495232616,4;504767383,6;36,954442;0,035935;64065;6
Morocco;MAR;Middle East & North Africa;Lower middle income;2022;89,9;9283,925781;100.0;100.0;100.0;647,15;74973;6;6,908E+14;8,562E+13;77,34999847;264042985,4;660858882;75098132,65;495365930;504634070;37,329064;0,035404;64596;6
Mozambique;MOZ;Sub-Saharan Africa;Low income;2012;5;1075,877861;2025-02-21 00:00:00;2025-03-02 00:00:00;59.9;12,0956;55639;5;7,7358E+15;8,54795E+15;;458559038,9;51437574,81;270652130,2;518650273,4;481349726,6;24,337846;0,067154;32846;5
Mozambique;MOZ;Sub-Saharan Africa;Low income;2013;5,5;1113,752528;2025-04-22 00:00:00;2025-08-02 00:00:00;61.6;11,517;56492;5;7,7358E+15;8,54795E+15;;458410000,1;514435359,1;271546408,7;518359478;481640522;25,051611;0,00006664;33,36;5
Mozambique;MOZ;Sub-Saharan Africa;Low income;2014;6;1165,828266;2025-08-24 00:00:00;2025-07-02 00:00:00;68.0;14,3417;57274;5;7,7358E+15;8,54795E+15;;45782612,19;514890275,6;272836024,6;518054363,4;481945636,6;25,788475;0,066122;33878;5
Mozambique;MOZ;Sub-Saharan Africa;Low income;2015;6,5;1317,88786;24.0;0.9;68.0;16,0354;58151;5;43;71;56;456923754,5;515651798,3;274244471,9;517748458,6;482251541,4;26,547572;0,0000656;34,4;5
Mozambique;MOZ;Sub-Saharan Africa;Low income;2016;7;1379,1074;2025-02-26 00:00:00;2025-07-04 00:00:00;66.2;17,0461;59038;5;7,7358E+15;8,54795E+15;;455899362;516509731,3;275909067,1;517420389,5;482579610,5;27,337105;0,065074;34926;5
Mozambique;MOZ;Sub-Saharan Africa;Low income;2017;7,79633;1282,74966;2025-03-24 00:00:00;2025-04-04 00:00:00;60.5;21,8846;59771;5;50;73;61;454748777,1;517484906,3;2776631,662;517022874,8;482977125,2;28,166393;0,064545;35455;5
