Unnamed: 0,Country_Name,Country_Code,Region,Income_Group,Year,Internet_Users,GDP_Per_Capita,Electricity_Access,Electricity_Access_Rural,Electricity_Access_Urban,Broadband_Subscriptions,Life_Expectancy,Sec_Edu_Duration,Literacy_Female,Literacy_Male,Literacy_Total,Pop_0_14,Pop_15_64,Pop_65_Above,Pop_Female,Pop_Male,Pop_Total,Pop_Rural,Pop_Urban
1304,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2018,40.8,2632.2877522300387,47.0,77.86486932819903,70.7,0.263922,53.733,5.0,91.7942276000977,80.2302474975586,86.2408676147461,36.2917847246042,59.926850256205,3.78136501919076,51.3698231775648,48.6301768224352,2183603.0,71.847,28.153
1305,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2019,42.3017,2568.341143627193,44.6,32.6,74.4,0.209016,54.173,5.0,77.35804398740224,85.47946143266631,81.37630601278165,36.0717170297621,60.1484652771979,3.77981769304005,51.357673219713,48.642326780287,2209405.0,71.415,28.585
1306,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2020,40.4172,2559.09776834929,47.5,35.2,77.5,0.226325,54.693,5.0,77.35804398740224,85.47946143266631,81.37630601278165,35.8421971560475,60.3689225851194,3.78888025883309,51.3444849681938,48.6555150318062,2235727.0,70.972,29.028
1307,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2021,43.6957,2544.7824955121414,50.4,37.7,80.6,0.353653,53.062,5.0,77.35804398740224,85.47946143266631,81.37630601278165,35.5971058684738,60.6177776048378,3.78511652668843,51.3306849928058,48.6693150071942,2261542.0,70.52,29.48
1308,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2022,47.0368,2761.311050022165,50.0,37.7,83.6,0.397531,53.036,5.0,89.7600021362305,73.9400024414062,82.0100021362305,35.2967409055687,60.9102884571853,3.7929706372461,51.3154873057345,48.6845126942655,2286110.0,70.057,29.943
1309,Liberia,LBR,Sub-Saharan Africa,Low income,2012,2.6,1156.9531944800356,9.3,2.8,16.1,0.0119825,59.913,6.0,77.35804398740224,85.47946143266631,81.37630601278165,42.3870583496368,54.3794613522596,3.2334802981036,50.2806969241563,49.7193030758437,4373043.0,51.417,48.583
1310,Liberia,LBR,Sub-Saharan Africa,Low income,2013,3.2,1360.1291037015458,9.8,3.5,16.4,0.11364,59.943,6.0,77.35804398740224,85.47946143266631,81.37630601278165,42.4767269128929,54.3063418204644,3.21693126664271,50.2604894279702,49.7395105720298,4470239.0,51.015,48.985
1311,Liberia,LBR,Sub-Saharan Africa,Low income,2014,5.41,1418.7735551589146,9.4,4.1,14.8,0.131455,59.121,6.0,77.35804398740224,85.47946143266631,81.37630601278165,42.4854470905519,54.317124873762,3.19742803568614,50.241055953244,49.758944046756,4564293.0,50.603,49.397
1312,Liberia,LBR,Sub-Saharan Africa,Low income,2015,10.0,1340.4327974119658,15.2,5.2,25.4,0.150233,59.148,6.0,77.35804398740224,85.47946143266631,81.37630601278165,42.3992221367802,54.4159576566323,3.18482020658746,50.2219906250355,49.7780093749644,4659431.0,50.18,49.82
1313,Liberia,LBR,Sub-Saharan Africa,Low income,2016,15.7,1490.3358141002595,17.7,4.1,31.2,0.168222,60.416,6.0,77.35804398740224,85.47946143266631,81.37630601278165,42.26653037845,54.550690469021,3.18277915252897,50.203359906872,49.7966400931279,4755608.0,49.746,50.254
1314,Liberia,LBR,Sub-Saharan Africa,Low income,2017,16.3,1664.944813235657,24.2,7.4,40.5,0.185608,60.553,6.0,34.0922584533691,62.6965599060059,48.3013610839844,42.1337762631693,54.6785684124387,3.18765532439204,50.1854534768016,49.8145465231984,4848925.0,49.303,50.697
1316,Liberia,LBR,Sub-Saharan Africa,Low income,2019,23.4826,1899.522009728552,23.1,8.3,37.0,0.218093,61.104,6.0,77.35804398740224,85.47946143266631,81.37630601278165,41.7171411461043,55.0727285542488,3.21013029964686,50.151356538428,49.848643461572,5043721.0,48.385,51.615
1317,Liberia,LBR,Sub-Saharan Africa,Low income,2020,27.4519,1659.5210914599145,27.6,8.1,45.4,0.252454,60.948,6.0,77.35804398740224,85.47946143266631,81.37630601278165,41.3767570155609,55.4018879830879,3.22135500135111,50.1372279012394,49.8627720987606,5149463.0,47.911,52.089
1318,Liberia,LBR,Sub-Saharan Africa,Low income,2021,27.8136,1539.20892304674,29.8,8.1,49.5,0.24718,60.747,6.0,77.35804398740224,85.47946143266631,81.37630601278165,40.9559842588105,55.8111091484588,3.23290659273066,50.1235044890759,49.8764955109241,5259323.0,47.427,52.573
1319,Liberia,LBR,Sub-Saharan Africa,Low income,2022,30.1275,1691.5727572185183,31.8,14.9,53.7,0.274673,61.1,6.0,77.35804398740224,85.47946143266631,81.37630601278165,40.4841052806714,56.2633554017331,3.2525393175955,50.1085553852069,49.8914446147931,5373294.0,46.935,53.065
1320,Libya,LBY,Middle East & North Africa,Upper middle income,2012,15.2,26826.072975673305,78.7,0.8,100.0,1.08912,72.247,6.0,77.35804398740224,85.47946143266631,81.37630601278165,31.4966636741619,64.1079955707154,4.39534075512262,48.7351454292676,51.2648545707324,6179328.0,21.488,78.512
1342,Lithuania,LTU,Europe & Central Asia,High income,2012,67.23,24578.23920371465,100.0,100.0,100.0,25.7288,73.8634146341464,8.0,77.35804398740224,85.47946143266631,81.37630601278165,14.7354734476235,67.084553426923,18.1799731254535,53.9399597768653,46.0600402231347,2987773.0,33.136,66.864
1343,Lithuania,LTU,Europe & Central Asia,High income,2013,68.4529,26595.47665990636,100.0,100.0,100.0,28.2657,73.9146341463415,8.0,77.35804398740224,85.47946143266631,81.37630601278165,14.6486373111053,66.993627044439,18.3577356444558,53.9383306967374,46.0616693032626,2957689.0,33.014,66.986
1344,Lithuania,LTU,Europe & Central Asia,High income,2014,72.1335,28052.39314658904,100.0,100.0,100.0,27.3378,74.5170731707317,8.0,77.35804398740224,85.47946143266631,81.37630601278165,14.5849641070679,66.8115157399781,18.6035201529541,53.9276986521058,46.0723013478942,2932367.0,32.892,67.108
1345,Lithuania,LTU,Europe & Central Asia,High income,2015,71.3781,28907.918734342617,100.0,100.0,100.0,28.6774,74.3219512195122,8.0,77.35804398740224,85.47946143266631,81.37630601278165,14.613488913759,66.5062097265986,18.8803013596424,53.9472393672579,46.0527606327421,2904910.0,32.77,67.23
1346,Lithuania,LTU,Europe & Central Asia,High income,2016,74.3766,30870.24053975396,100.0,100.0,100.0,29.8964,74.6707317073171,8.0,77.35804398740224,85.47946143266631,81.37630601278165,14.7421177198012,66.0821066606207,19.1757756195781,53.9533165336986,46.0466834663014,2868231.0,32.634,67.366
1347,Lithuania,LTU,Europe & Central Asia,High income,2017,77.6153,33760.55314047332,100.0,100.0,100.0,28.2319,75.4804878048781,8.0,77.35804398740224,85.47946143266631,81.37630601278165,14.9087808434028,65.5868165853012,19.504402571296,53.8771616562613,46.1228383437387,2828403.0,32.484,67.516
1348,Lithuania,LTU,Europe & Central Asia,High income,2018,79.7226,36721.93255012061,100.0,100.0,100.0,28.1445,75.6804878048781,8.0,77.35804398740224,85.47946143266631,81.37630601278165,15.0467907330584,65.2222782837189,19.7309309832227,53.7319472267044,46.2680527732956,2801543.0,32.321,67.679
1349,Lithuania,LTU,Europe & Central Asia,High income,2019,81.5819,40809.93082442346,100.0,100.0,100.0,28.2792,76.2829268292683,8.0,77.35804398740224,85.47946143266631,81.37630601278165,15.1101157829283,65.0326934181688,19.8571907989029,53.4835770849836,46.5164229150164,2794137.0,32.145,67.855
1350,Lithuania,LTU,Europe & Central Asia,High income,2020,83.0555,41491.32818242738,100.0,100.0,100.0,28.4989,74.9780487804878,8.0,77.35804398740224,85.47946143266631,81.37630601278165,15.1154362250468,64.9504098074069,19.9341539675463,53.1747314866348,46.8252685133652,2794885.0,31.954,68.046
1351,Lithuania,LTU,Europe & Central Asia,High income,2021,86.9305,46575.692545647165,100.0,100.0,100.0,28.7127,74.0365853658537,8.0,99.8499984741211,99.8099975585938,99.8300018310547,15.1100157005533,64.9429993871864,19.9469849122603,52.9936263793677,47.0063736206323,2800839.0,31.751,68.249
1352,Lithuania,LTU,Europe & Central Asia,High income,2022,87.7242,51011.59206511556,100.0,100.0,100.0,28.7251,75.7926829268293,8.0,77.35804398740224,85.47946143266631,81.37630601278165,15.0489745979606,65.0902697077428,19.8607556942966,52.9203882254377,47.0796117745623,2831639.0,31.535,68.465
1386,Luxembourg,LUX,Europe & Central Asia,High income,2012,91.9499,96636.426643956,100.0,100.0,100.0,31.9618,81.3926829268293,7.0,77.35804398740224,85.47946143266631,81.37630601278165,17.0661882766187,68.9684008305906,13.9654108927907,50.0713817548988,49.9286182451012,530946.0,10.751,89.249
1387,Luxembourg,LUX,Europe & Central Asia,High income,2013,93.7765,100925.01199224051,100.0,100.0,100.0,32.4834,81.8,7.0,77.35804398740224,85.47946143266631,81.37630601278165,16.9137587224523,69.0605655434262,14.0256757341215,49.9881292640328,50.0118707359672,543360.0,10.426,89.574
1388,Luxembourg,LUX,Europe & Central Asia,High income,2014,94.6702,105296.28458823192,100.0,100.0,100.0,33.5803,82.2292682926829,7.0,77.35804398740224,85.47946143266631,81.37630601278165,16.746902183976,69.1279915294304,14.1251062865936,49.9319586035065,50.0680413964935,556319.0,10.116,89.884
1389,Luxembourg,LUX,Europe & Central Asia,High income,2015,96.3767,107859.68599930758,100.0,100.0,100.0,34.2911,82.2926829268293,7.0,77.35804398740224,85.47946143266631,81.37630601278165,16.5619030228116,69.2426817619957,14.1954152151927,49.8609394313968,50.1390605686032,569604.0,9.821,90.179
1390,Luxembourg,LUX,Europe & Central Asia,High income,2016,98.1367,113365.17608226545,100.0,100.0,100.0,34.8068,82.6853658536585,7.0,77.35804398740224,85.47946143266631,81.37630601278165,16.351674190154,69.4058844296374,14.2424413802086,49.7955462326009,50.2044537673991,582014.0,9.54000000000001,90.46
1391,Luxembourg,LUX,Europe & Central Asia,High income,2017,97.363,114985.8422359888,100.0,100.0,100.0,35.9768,82.0951219512195,7.0,77.35804398740224,85.47946143266631,81.37630601278165,16.1825193987214,69.5106668868415,14.3068137144371,49.7586735848582,50.2413264151418,596336.0,9.273,90.727
1392,Luxembourg,LUX,Europe & Central Asia,High income,2018,97.0613,116498.51208091943,100.0,100.0,100.0,36.8853,82.2951219512195,7.0,77.35804398740224,85.47946143266631,81.37630601278165,16.0943659030326,69.5280060384706,14.3776280584969,49.7233189881286,50.2766810118714,607950.0,9.01900000000001,90.981
1393,Luxembourg,LUX,Europe & Central Asia,High income,2019,97.1206,121403.8237190457,100.0,100.0,100.0,37.3611,82.6390243902439,7.0,77.35804398740224,85.47946143266631,81.37630601278165,16.0193368517632,69.5105964077186,14.4700667405182,49.7019332014325,50.2980667985675,620001.0,8.777,91.223
1394,Luxembourg,LUX,Europe & Central Asia,High income,2020,98.4596,122114.10159932592,100.0,100.0,100.0,37.2961,82.1439024390244,7.0,77.35804398740224,85.47946143266631,81.37630601278165,15.9743861769085,69.440387442376,14.5852263807154,49.6816508800391,50.3183491199609,630419.0,8.547,91.453
1395,Luxembourg,LUX,Europe & Central Asia,High income,2021,98.6609,137947.34385168995,100.0,100.0,100.0,38.04,82.5975609756098,7.0,77.35804398740224,85.47946143266631,81.37630601278165,15.9352870802188,69.3493722999841,14.7153406197971,49.6504621458938,50.3495378541062,640064.0,8.328,91.672
1396,Luxembourg,LUX,Europe & Central Asia,High income,2022,98.242,146457.02054398553,100.0,100.0,100.0,38.327,83.0463414634146,7.0,77.35804398740224,85.47946143266631,81.37630601278165,15.8788481775567,69.2787142447144,14.8424375777289,49.6584332471572,50.3415667528428,653103.0,8.119,91.881
1397,Madagascar,MDG,Sub-Saharan Africa,Low income,2012,2.3,1463.6175692644745,18.7,77.86486932819903,72.8,0.132454,63.544,7.0,68.0,75.0,72.0,43.2554259706515,54.0856517127504,2.65892231659813,49.8465888327547,50.1534111672453,23462438.0,66.773,33.227
1399,Madagascar,MDG,Sub-Saharan Africa,Low income,2014,3.7,1498.8397690821869,23.0,1.7,63.2,0.100285,64.255,7.0,77.35804398740224,85.47946143266631,81.37630601278165,42.3854910292813,54.9016796242728,2.71282934644595,49.8446799406954,50.1553200593046,24764348.0,65.466,34.534
1400,Madagascar,MDG,Sub-Saharan Africa,Low income,2015,4.17397,1496.611724128411,23.8,1.7,64.3,0.0931855,64.339,7.0,77.35804398740224,85.47946143266631,81.37630601278165,41.9714963039348,55.2402498908382,2.78825380522701,49.843387087976,50.156612912024,25426702.0,64.807,35.193
1403,Madagascar,MDG,Sub-Saharan Africa,Low income,2018,8.7,1546.595635497951,36.5,16.0,71.2,0.0989674,65.27,7.0,75.0,78.0,77.0,40.9322941985732,56.0492179538872,3.01848784753958,49.8372645192789,50.1627354807211,27494926.0,62.809,37.191
1404,Madagascar,MDG,Sub-Saharan Africa,Low income,2019,11.8314,1612.2977271562625,31.0,13.0,60.7,0.106309,65.882,7.0,77.35804398740224,85.47946143266631,81.37630601278165,40.6510269439411,56.2569911629362,3.09198189312276,49.8354864148455,50.1645135851545,28219554.0,62.139,37.861
1405,Madagascar,MDG,Sub-Saharan Africa,Low income,2020,15.8196,1490.3231283786608,32.0,6.7,72.4,0.110522,65.182,7.0,77.35804398740224,85.47946143266631,81.37630601278165,40.3891452851397,56.4572904886486,3.15356422621173,49.8369302258786,50.1630697741214,28953556.0,61.466,38.534
1406,Madagascar,MDG,Sub-Saharan Africa,Low income,2021,18.1313,1599.4127689767045,35.1,10.9,72.6,0.104183,64.485,7.0,71.7537612915039,77.9036865234375,74.6861419677734,40.1348984137763,56.6577985720494,3.20730301417432,49.8398391193747,50.1601608806253,29691083.0,60.793,39.207
1407,Madagascar,MDG,Sub-Saharan Africa,Low income,2022,20.5777,1738.2945525216144,36.1,10.9,71.6,0.10749,65.23,7.0,76.0299987792969,78.9300003051758,77.4800033569336,39.8661354559159,56.8662396538611,3.26762489022296,49.8414032721275,50.1585967278725,30437261.0,60.118,39.882
1408,Malawi,MWI,Sub-Saharan Africa,Low income,2012,4.3506,1464.0432395779596,7.4,1.8,37.1,0.00788054,58.679,6.0,77.35804398740224,85.47946143266631,81.37630601278165,46.1112192899911,50.5189668696999,3.369813840309,51.3960560491221,48.6039439508779,15709577.0,84.188,15.812
1409,Malawi,MWI,Sub-Saharan Africa,Low income,2013,5.05,1558.1122474520328,9.0,3.8,36.6,0.054307,59.729,6.0,77.35804398740224,85.47946143266631,81.37630601278165,45.951684697799,50.7835676010532,3.26474770114781,51.3712847226626,48.6287152773374,16161816.0,84.034,15.966
1410,Malawi,MWI,Sub-Saharan Africa,Low income,2014,5.83,1505.551904040244,11.9,5.3,46.1,0.0515055,60.899,6.0,55.130989074707,75.9792633056641,65.1453704833984,45.7217647368132,51.1134469024467,3.16478836074014,51.3492313406858,48.6507686593142,16621538.0,83.868,16.132
1411,Malawi,MWI,Sub-Saharan Africa,Low income,2015,6.0,1403.0845120923454,10.8,3.4,48.7,0.0342686,61.378,6.0,55.2041091918945,69.7539672851562,62.1435394287109,45.4289835052199,51.5010809988559,3.06993549592414,51.32858473051,48.67141526949,17085587.0,83.687,16.313
1412,Malawi,MWI,Sub-Saharan Africa,Low income,2016,6.3,1409.9580270353256,11.0,4.9,42.0,0.0495052,62.209,6.0,77.35804398740224,85.47946143266631,81.37630601278165,45.0660446655461,51.9561943596496,2.97776097480433,51.3091463542088,48.6908536457912,17557739.0,83.494,16.506
1413,Malawi,MWI,Sub-Saharan Africa,Low income,2017,7.0,1380.232636217371,12.7,3.7,57.5,0.0599566,62.977,6.0,77.35804398740224,85.47946143266631,81.37630601278165,44.6414563644714,52.4613637188836,2.89717991664502,51.2911012568047,48.7088987431953,18039715.0,83.286,16.714
1414,Malawi,MWI,Sub-Saharan Africa,Low income,2018,8.0,1363.7944559508812,18.0,11.7,49.0,0.0613015,63.276,6.0,77.35804398740224,85.47946143266631,81.37630601278165,44.1768929011051,52.9962331231173,2.82687397577763,51.2765623164104,48.7234376835896,18528081.0,83.063,16.937
1415,Malawi,MWI,Sub-Saharan Africa,Low income,2019,14.6,1450.0100806478351,11.2,4.1,45.5,0.059698,64.119,6.0,77.35804398740224,85.47946143266631,81.37630601278165,43.668681269471,53.5661428783472,2.76517585218182,51.2640393925034,48.7359606074966,19025752.0,82.826,17.174
1416,Malawi,MWI,Sub-Saharan Africa,Low income,2020,22.2466,1513.4599080334444,11.5,3.5,49.6,0.0627371,63.717,6.0,62.6842613220215,78.617317199707,70.1522674560547,43.1180685360249,54.174280465166,2.70765099880912,51.2525336099262,48.7474663900738,19533888.0,82.573,17.427
1417,Malawi,MWI,Sub-Saharan Africa,Low income,2021,26.9325,1687.593581796507,14.2,5.6,54.2,0.0670815,62.904,6.0,77.35804398740224,85.47946143266631,81.37630601278165,42.536827230936,54.8094108431188,2.65376192594518,51.2427734506135,48.7572265493864,20047258.0,82.305,17.695
1418,Malawi,MWI,Sub-Saharan Africa,Low income,2022,27.6609,1778.3058214600128,14.0,5.6,54.0,0.072406,62.898,6.0,65.0899963378906,71.370002746582,68.0800018310547,41.9334292329599,55.4533513205095,2.61321944653068,51.2319089444909,48.7680910555091,20568728.0,82.02,17.98
1419,Malaysia,MYS,East Asia & Pacific,Upper middle income,2012,65.8,22638.54069440093,99.8,99.5,99.9,9.847,74.944,6.0,77.35804398740224,85.47946143266631,81.37630601278165,26.9727002793496,67.7884774383133,5.23882228233711,47.8823683417136,52.1176316582864,29662831.0,27.725,72.275
1420,Malaysia,MYS,East Asia & Pacific,Upper middle income,2013,57.0575,23160.892451062704,99.6,98.7,99.9,9.73943,75.035,6.0,77.35804398740224,85.47946143266631,81.37630601278165,26.5645232214359,68.0468847881943,5.38859199036981,47.7997441793444,52.2002558206556,30174265.0,27.07,72.93
1421,Malaysia,MYS,East Asia & Pacific,Upper middle income,2014,63.6654,24306.521233841464,99.7,99.0,100.0,9.97194,75.146,6.0,77.35804398740224,85.47946143266631,81.37630601278165,26.1736652102782,68.2812916863332,5.5450431033886,47.7214901666617,52.2785098333383,30696137.0,26.423,73.577
1422,Malaysia,MYS,East Asia & Pacific,Upper middle income,2015,71.0641,24526.394271601155,99.9,99.5,100.0,9.80956,75.094,6.0,77.35804398740224,85.47946143266631,81.37630601278165,25.8167043794268,68.4748204191443,5.70847520142888,47.649656620582,52.350343379418,31232798.0,25.787,74.213
1423,Malaysia,MYS,East Asia & Pacific,Upper middle income,2016,78.7883,25285.82135413908,99.9,99.6,100.0,8.55246,75.289,6.0,93.0,96.0,95.0,25.5019415023782,68.6181245800623,5.87993391755952,47.5801411684325,52.4198588315675,31789685.0,25.16,74.84
1424,Malaysia,MYS,East Asia & Pacific,Upper middle income,2017,80.1405,26415.596020328736,100.0,99.9,100.0,8.30705,75.476,6.0,94.0,96.0,95.0,25.2040737436091,68.7308114044831,6.06511485190783,47.5157333442124,52.4842666557876,32355644.0,24.553,75.447
1425,Malaysia,MYS,East Asia & Pacific,Upper middle income,2018,81.201,27793.567422294807,100.0,100.0,100.0,8.1918,75.644,6.0,94.0,96.0,95.0,24.8758172313807,68.8574738627401,6.26670890587931,47.4618202497666,52.5381797502334,32910967.0,23.964,76.036
1426,Malaysia,MYS,East Asia & Pacific,Upper middle income,2019,84.1871,28933.92829723301,100.0,100.0,100.0,8.86497,75.76,6.0,94.0,96.0,95.0,24.4741126096274,69.0435656266947,6.48232176367792,47.4112198063461,52.5887801936538,33440596.0,23.393,76.607
1427,Malaysia,MYS,East Asia & Pacific,Upper middle income,2020,89.555,27474.736137823624,100.0,100.0,100.0,9.91102,75.938,6.0,77.35804398740224,85.47946143266631,81.37630601278165,23.9610306519632,69.314063209174,6.7249061388628,47.4120480588136,52.5879519411864,33889558.0,22.84,77.16
1428,Malaysia,MYS,East Asia & Pacific,Upper middle income,2021,96.7514,29822.84918316184,100.0,100.0,100.0,10.8922,74.884,6.0,77.35804398740224,85.47946143266631,81.37630601278165,23.3932786237229,69.6481154899357,6.95860588634135,47.4696373340045,52.5303626659955,34282399.0,22.304,77.696
1429,Malaysia,MYS,East Asia & Pacific,Upper middle income,2022,97.3986,34366.22848125767,100.0,100.0,100.0,12.1754,76.26,6.0,95.0,97.0,96.0,22.8336703559739,69.9806902873523,7.18563935667379,47.5307124184689,52.4692875815311,34695493.0,21.786,78.214
1430,Maldives,MDV,South Asia,Upper middle income,2012,38.9301,13974.661445982156,99.2,98.9,99.8,4.6686,78.682,5.0,77.35804398740224,85.47946143266631,81.37630601278165,24.2745942536283,71.4625482785186,4.2628574678531,42.7384454704797,57.2615545295203,386818.0,62.733,37.267
1431,Maldives,MDV,South Asia,Upper middle income,2013,44.1,15248.88407437526,99.4,99.0,99.9,5.08686,79.057,5.0,77.35804398740224,85.47946143266631,81.37630601278165,23.8514211870158,71.972814791393,4.17576402159119,42.1206288899443,57.8793711100557,400070.0,62.315,37.685
1432,Maldives,MDV,South Asia,Upper middle income,2014,49.28,16705.864276823293,100.0,100.0,100.0,4.79719,79.424,5.0,99.0,99.0,99.0,23.5287717864595,72.3732341755779,4.09799403796266,41.5280319716066,58.4719680283934,413617.0,61.894,38.106
1433,Maldives,MDV,South Asia,Upper middle income,2015,54.462,17875.098941926222,99.8,99.6,100.0,5.41277,79.695,5.0,77.35804398740224,85.47946143266631,81.37630601278165,23.2102234242819,72.7749828332796,4.01479374243847,40.9481167990957,59.0518832009043,428154.0,61.471,38.529
1434,Maldives,MDV,South Asia,Upper middle income,2016,59.5,18769.50606076293,100.0,100.0,100.0,6.61143,79.872,5.0,98.0,97.0,98.0,22.8470950219712,73.2207629909679,3.93214198706091,40.3847889052307,59.6152110947693,443308.0,61.046,38.954
1435,Maldives,MDV,South Asia,Upper middle income,2017,65.0,19767.889361346763,99.8,99.9,99.7,7.97186,79.943,5.0,94.9146194458008,93.984489440918,94.5055084228516,22.4629980776238,73.6693382094626,3.86766371291352,39.8455552961354,60.1544447038646,458287.0,60.62,39.38
1436,Maldives,MDV,South Asia,Upper middle income,2018,70.9,21899.429299384294,100.0,100.0,100.0,10.018,80.013,5.0,77.35804398740224,85.47946143266631,81.37630601278165,22.0713022763758,74.097043216159,3.83165450746515,39.3303290227395,60.6696709772605,473099.0,60.192,39.808
1437,Maldives,MDV,South Asia,Upper middle income,2019,77.4697,23077.211223665174,100.0,100.0,100.0,10.9013,80.116,5.0,98.2551879882812,98.1620635986328,98.2118606567383,21.6703469740492,74.4968025407448,3.83285048520598,38.8380866463002,61.1619133536998,487731.0,59.762,40.238
1438,Maldives,MDV,South Asia,Upper middle income,2020,79.0978,13425.367445960112,100.0,100.0,100.0,12.6833,79.875,5.0,77.35804398740224,85.47946143266631,81.37630601278165,21.2431925929835,74.8871033431351,3.86970406388133,38.3648863414576,61.6351136585424,502118.0,59.331,40.669
1439,Maldives,MDV,South Asia,Upper middle income,2021,85.2343,19052.622490431066,100.0,100.0,100.0,14.8246,79.918,5.0,98.4100036621094,97.5699996948242,97.8600006103516,20.7675623627467,75.3045363443239,3.92790129292933,37.9107785660869,62.0892214339131,516154.0,58.898,41.102
1440,Maldives,MDV,South Asia,Upper middle income,2022,83.9119,22880.512315142023,100.0,100.0,100.0,17.3997,80.839,5.0,77.35804398740224,85.47946143266631,81.37630601278165,20.3824031947705,75.5359836216494,4.08161318358005,37.7632811620528,62.2367188379472,524106.0,58.464,41.536
1442,Mali,MLI,Sub-Saharan Africa,Low income,2013,3.5,1731.7665959469978,32.4,3.4,78.9,0.0166613,57.357,6.0,77.35804398740224,85.47946143266631,81.37630601278165,47.8751994245005,49.4139790596757,2.7108215158238,49.5162063997402,50.4837936002598,17459615.0,61.602,38.398
1444,Mali,MLI,Sub-Saharan Africa,Low income,2015,10.33,1959.6309849806084,37.6,7.3,83.1,0.0188189,58.363,6.0,22.0,45.0,33.0,47.9908241920006,49.3759056489042,2.63327015909517,49.5153665713944,50.4846334286056,18593022.0,60.009,39.991
1445,Mali,MLI,Sub-Saharan Africa,Low income,2016,14.0,2120.858208278651,38.8,8.4,83.0,0.111738,58.731,6.0,77.35804398740224,85.47946143266631,81.37630601278165,47.9672952669491,49.4281689617574,2.60453577129353,49.5148710438366,50.4851289561634,19191289.0,59.217,40.783
1447,Mali,MLI,Sub-Saharan Africa,Low income,2018,21.4,2249.8622295924806,50.9,25.4,85.6,0.591595,59.393,6.0,26.0,46.0,35.0,47.7693714315401,49.6819285971581,2.54869997130177,49.515133747242,50.484866252758,20442030.0,57.644,42.356
1448,Mali,MLI,Sub-Saharan Africa,Low income,2019,22.3111,2379.5958761971524,47.9,15.2,90.9,0.676473,59.664,6.0,77.35804398740224,85.47946143266631,81.37630601278165,47.5809167229536,49.8960730509992,2.52301022604725,49.5163753267689,50.4836246732311,21068405.0,56.864,43.136
1449,Mali,MLI,Sub-Saharan Africa,Low income,2020,28.3043,2298.2518913994054,50.6,16.8,93.9,1.12281,58.633,6.0,22.0,40.0,31.0,47.3193439270552,50.1900573945124,2.49059867843247,49.5207916980119,50.4792083019881,21713836.0,56.091,43.909
1450,Mali,MLI,Sub-Saharan Africa,Low income,2021,30.4642,2347.627529139688,53.4,18.3,96.9,0.648338,58.941,6.0,77.35804398740224,85.47946143266631,81.37630601278165,47.032655704421,50.5136301213243,2.45371417425465,49.5259647419248,50.4740352580752,22388630.0,55.323,44.677
1451,Mali,MLI,Sub-Saharan Africa,Low income,2022,33.0528,2525.245789037,53.0,18.3,99.7,0.77422,59.417,6.0,77.35804398740224,85.47946143266631,81.37630601278165,46.7500728135142,50.8237180487365,2.4262091377493,49.5307580550279,50.4692419449721,23072640.0,54.563,45.437
1452,Malta,MLT,Middle East & North Africa,High income,2012,68.1999,30714.536106114138,100.0,100.0,100.0,31.8224,80.7463414634146,7.0,77.35804398740224,85.47946143266631,81.37630601278165,14.6722830310084,68.7511207530054,16.5765962159862,50.2099101992213,49.7900898007787,420028.0,5.789,94.211
1453,Malta,MLT,Middle East & North Africa,High income,2013,68.9138,33046.38176012687,100.0,100.0,100.0,33.3783,81.7463414634146,7.0,77.35804398740224,85.47946143266631,81.37630601278165,14.4818853898624,68.1661327685099,17.3519818416277,50.0934758304878,49.9065241695122,425967.0,5.721,94.279
1454,Malta,MLT,Middle East & North Africa,High income,2014,73.1141,35116.04676109574,100.0,100.0,100.0,34.882,82.0463414634146,7.0,77.35804398740224,85.47946143266631,81.37630601278165,14.3422837868785,67.7141532091479,17.9435630039737,49.9398138025478,50.0601861974521,434558.0,5.65300000000001,94.347
1455,Malta,MLT,Middle East & North Africa,High income,2015,75.96,38294.31297483549,100.0,100.0,100.0,36.6768,81.8975609756097,7.0,77.35804398740224,85.47946143266631,81.37630601278165,14.2302864957004,67.4423935430878,18.3273199612118,49.7877437463622,50.2122562536378,445053.0,5.586,94.414
1456,Malta,MLT,Middle East & North Africa,High income,2016,78.0751,40921.75178399276,100.0,100.0,100.0,37.618,82.4536585365854,7.0,77.35804398740224,85.47946143266631,81.37630601278165,14.1552576608555,67.1891782660361,18.6555640731084,49.6965530268918,50.3034469731082,455356.0,5.52,94.48
1457,Malta,MLT,Middle East & North Africa,High income,2017,81.0119,45672.19698615839,100.0,100.0,100.0,38.7513,82.3463414634146,7.0,77.35804398740224,85.47946143266631,81.37630601278165,14.0299528213677,67.1569397470627,18.8131074315696,49.5385785912435,50.4614214087565,467999.0,5.45399999999999,94.546
1458,Malta,MLT,Middle East & North Africa,High income,2018,81.658,48102.86557953217,100.0,100.0,100.0,39.5893,82.4487804878049,7.0,77.35804398740224,85.47946143266631,81.37630601278165,13.7973305541654,67.4529854558025,18.7496839900321,49.191116834552,50.808883165448,484630.0,5.38800000000001,94.612
