Country_Name,Country_Code,Region,Income_Group,Year,Internet_Users,GDP_Per_Capita,Electricity_Access,Electricity_Access_Rural,Electricity_Access_Urban,Broadband_Subscriptions,Life_Expectancy,Sec_Edu_Duration,Literacy_Female,Literacy_Male,Literacy_Total,Pop_0_14,Pop_15_64,Pop_65_Above,Pop_Female,Pop_Male,Pop_Total,Pop_Rural,Pop_Urban,Secondary_Education,clusters
Malta,MLT,Middle East & North Africa,High income,2015,75.96,38294.31297483548,100.0,100.0,100.0,3667.68,818975609756097.0,7,7735804398740220.0,8547946143266630.0,,142302864.957004,674423935.430878,183273199.612118,497877437.463622,502122562.536378,0.445053,0.005586,94414.0,7.0,0
Malta,MLT,Middle East & North Africa,High income,2016,78.0751,40921.75178399276,100.0,100.0,100.0,3761.8,824536585365854.0,7,7735804398740220.0,8547946143266630.0,,141552576.608555,671891782.660361,186555640.731084,496965530.268918,503034469.731082,0.455356,,94.48,7.0,0
Malta,MLT,Middle East & North Africa,High income,2017,81.0119,45672.19698615839,100.0,100.0,100.0,3875.13,823463414634146.0,7,7735804398740220.0,8547946143266630.0,,140299528.213677,671569397.470627,188131074.315696,495385785.912435,504614214.087565,0.467999,545399999.999999,94546.0,7.0,0
Malta,MLT,Middle East & North Africa,High income,2018,81.658,48102.86557953217,100.0,100.0,100.0,3958.93,824487804878049.0,7,7735804398740220.0,8547946143266630.0,,137973305.541654,674529854.558025,187496839.900321,49191116.834552,50808883.165448,0.48463,538800000.000001,94612.0,7.0,0
Malta,MLT,Middle East & North Africa,High income,2019,85.7786,51375.55293610214,100.0,100.0,100.0,4018.0,828585365853659.0,7,7735804398740220.0,8547946143266630.0,,135549402.746543,678634883.252598,185815714.000859,486555982.349767,513444017.650233,0.504062,0.005322,94678.0,7.0,0
Malta,MLT,Middle East & North Africa,High income,2020,86.8588,49928.09331020793,100.0,100.0,100.0,4110.940000000001,823487804878049.0,7,7735804398740220.0,8547946143266630.0,,133328123.055191,681674197.448314,184997679.496494,482154814.581818,517845185.418182,0.515332,0.005256,94744.0,7.0,0
Malta,MLT,Middle East & North Africa,High income,2021,87.4698,58199.39901913321,100.0,100.0,100.0,4218.31,825073170731707.0,7,964199981689453.0,934400024414062.0,94.9400024414062,132261838.583537,6800.171251,187721036.316463,480805757.700581,519194242.299419,0.518536,,94.81,7.0,0
Malta,MLT,Middle East & North Africa,High income,2022,91.5406,61992.29066973049,100.0,100.0,100.0,4344.5,82.7,7,7735804398740220.0,8547946143266630.0,,132114837.028959,675041462.195565,192843700.775476,480888542.212949,51911145.778705,0.531511,0.005125,94875.0,7.0,0
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2013,14.0,3845.003574820289,90.9,83.1,93.5,253.349,63464.0,6,7735804398740220.0,8547946143266630.0,,388192813.875022,587991555.020619,238156311.043586,487154696.132597,512845303.867403,0.050681,0.025054,74946.0,6.0,0
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2014,16.8,3931.344106363936,91.5,84.2,93.8,275.524,63623.0,6,7735804398740220.0,8547946143266630.0,,381606956.382039,592537553.217126,258554904.008354,487147562.053177,512852437.946823,0.049796,0.024616,75384.0,6.0,0
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2015,19.2824,4125.161692677583,92.1,85.5,94.2,204.918,63827.0,6,7735804398740220.0,8547946143266630.0,,374617063.349761,597381174.373213,280017622.770259,487182639.700006,512817360.299994,0.0488,0.024189,75811.0,6.0,0
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2016,29.7878,4366.257642141253,92.7,86.9,94.5,209.604,64057.0,6,7735804398740220.0,8547946143266630.0,,368148567.356264,601815171.141713,300362615.020227,487287513.886269,512712486.113731,0.047709,0.023772,76228.0,6.0,0
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2017,38.7012,4719.313049169983,93.8,90.5,94.8,214.92,64.27,6,7735804398740220.0,8547946143266630.0,,362386898.493413,60566528.401642,319478174.901674,487394957.983193,512605042.016807,0.046529,0.023366,76634.0,6.0,0
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2020,71.2288,6136.971196904233,98.3,100.0,95.7,234.159,64977.0,6,7735804398740220.0,8547946143266630.0,,345497757.952537,617458700.666175,370435413.812886,487742056.337369,512257943.662631,0.042706,0.022206,77794.0,6.0,0
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2021,72.2377,6705.875291504399,99.8,100.0,96.0,227.718,65269.0,6,7735804398740220.0,8547946143266630.0,,344272004.254599,617049822.322141,386781734.232601,487695208.625441,512304791.374559,0.041367,0.021838,78162.0,6.0,0
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2022,73.2238,7332.300208329557,100.0,100.0,96.1,235.048,65146.0,6,7735804398740220.0,8547946143266630.0,,34618359.657659,612695561.044988,411208423.784215,487499376.216378,512500623.783622,0.040077,2.148e-05,78.52,6.0,0
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2012,5.0,3464.976610992695,36.4,0.8,74.4,18.5049,63578.0,7,7735804398740220.0,8547946143266630.0,,440571848.730904,521745719.990473,37682431.278623,513141075.767732,486858924.232268,3.619034,5.16e-05,48.4,7.0,0
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2013,6.2,3831.047110123477,37.6,7786486932819900.0,76.0,20.1697,63911.0,7,57.0,68.0,62.0,4417474.031741,520748966.645454,375036301.804466,513458414.628856,486541585.371144,3.734318,0.050694,49306.0,7.0,0
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2015,17.6,3977.611712758632,39.5,7786486932819900.0,79.0,24.3018,64485.0,7,574347305297852.0,754096374511719.0,65.1120223999023,442531105.658317,522134686.986765,353342073.549181,512762868.391445,487237131.608555,3.965959,0.048911,51089.0,7.0,0
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2020,41.0726,5740.73959690129,45.4,7786486932819900.0,87.5,40.1228,64532.0,7,518120994567871.0,70103157043457.0,59.5296592712402,438157848.113456,529241015.092831,32601136.793713,510857842.961429,489142157.038571,4.600131,0.044673,55327.0,7.0,0
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2021,43.7936,5836.565808218969,47.7,7786486932819900.0,89.7,40.5903,64364.0,7,621699981689453.0,717799987792969.0,66.9599990844727,436141760.462711,531643552.537665,322146869.996237,510522453.074263,489477546.925737,4.734874,0.043867,56133.0,7.0,0
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2012,35.42,17249.89327829747,99.4,99.1,99.7,1092.18,738634146341464.0,7,89.0,95.0,92.0,201092175.585842,721949393.796008,769584306.181497,498629350.667484,501370649.332516,1.255882,0.058668,41332.0,7.0,0
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2013,40.1168,18225.23757024882,99.4,99.1,99.8,1257.96,740170731707317.0,7,89.0,94.0,91.0,197401825.817294,722340370.732856,802578034.498505,498503853.265302,501496146.734698,1.258927,0.058778,41222.0,7.0,0
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2014,44.8033,19066.44305176636,99.5,99.3,99.7,1408.66,741943902439024.0,7,90.0,95.0,92.0,193293831.406934,722508706.432524,84197462.160542,498388164.132492,501611835.867508,1.261208,0.058889,41111.0,7.0,0
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2015,50.1393,20011.33330680054,99.6,99.5,99.6,1527.54,743531707317073.0,7,91.0,95.0,93.0,188617287.877082,722583535.786293,887991763.366248,498294867.578495,501705132.421505,1.262879,5.9e-05,41.0,7.0,0
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2016,52.1913,21670.45660059488,99.7,99.8,99.6,1645.76,743948780487805.0,7,91.0,95.0,93.0,183973800.968955,722217039.975507,938091590.555375,498219155.707178,501780844.292822,1.263747,5.909000000000001e-05,40.91,7.0,0
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2017,55.4032,22595.72908176087,99.6,99.6,99.6,1906.01,745146341463415.0,7,7735804398740220.0,8547946143266630.0,,179120679.035064,721965591.114589,989137298.503473,498158686.868296,501841313.131704,1.264887,0.059159,40841.0,7.0,0
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2018,58.5962,23068.24096748779,99.8,100.0,99.5,2131.39,744163414634146.0,7,7735804398740220.0,8547946143266630.0,,173975924.741249,722057581.526241,103966493.732511,498130868.676649,501869131.323351,1.265577,0.059207,40793.0,7.0,0
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2019,61.73,24027.11893083538,100.0,100.0,100.0,2388.3,742358536585366.0,7,7735804398740220.0,8547946143266630.0,,16872312.966951,722329293.227705,108947577.102786,49817029.226345,50182970.773655,1.265985,0.059234,40766.0,7.0,0
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2020,67.7329,21326.22439637803,99.5,99.5,99.4,2518.66,741770731707317.0,7,7735804398740220.0,8547946143266630.0,,163546398.404642,722441851.494245,114011750.101113,498312063.988828,501687936.011172,1.266014,5.924e-05,40.76,7.0,0
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2021,71.6,22737.57294105433,99.6,99.8,99.3,2570.29,73680243902439.0,7,904599990844727.0,939100036621094.0,92.1500015258789,158821325.178851,722163589.524575,119015085.296574,49859685.235417,50140314.764583,1.266334,0.059225,40775.0,7.0,0
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2022,75.5,26601.72066256052,100.0,100.0,99.0,2619.64,735146341463415.0,7,7735804398740220.0,8547946143266630.0,,154755453.893982,721286907.010613,123957639.095405,49926770.726157,50073229.273843,1.262523,5.919e-05,40.81,7.0,0
Mexico,MEX,Latin America & Caribbean,Upper middle income,2012,39.75,18004.79356075423,99.1,97.2,99.7,1119.46,74574.0,6,93.0,95.0,94.0,290183118.156619,646984476.739343,628324051.040382,511494655.011315,488505344.988685,116.818208,0.021595,78405.0,6.0,0
Mexico,MEX,Latin America & Caribbean,Upper middle income,2013,43.46,18170.26478991202,99.1,96.8,99.8,1077.19,74739.0,6,93.0,95.0,94.0,286828647.635981,649234762.415024,639365899.489954,51162318.717553,48837681.282447,118.343573,0.021301,78699.0,6.0,0
Mexico,MEX,Latin America & Caribbean,Upper middle income,2014,44.3857,18820.79910985838,99.2,97.4,99.6,1088.0,74797.0,6,94.0,96.0,95.0,283445326.761251,651410033.743916,651446394.948331,511819536.959033,488180463.040967,119.784261,0.021007,78993.0,6.0,0
Mexico,MEX,Latin America & Caribbean,Upper middle income,2015,57.431,19071.44441964658,99.0,97.9,99.3,1218.92,74682.0,6,93.0,96.0,94.0,279777528.149171,653713988.069245,665084837.815842,512142673.551269,487857326.448731,121.072306,0.020715,79285.0,6.0,0
Mexico,MEX,Latin America & Caribbean,Upper middle income,2016,59.5404,20104.58397874715,99.5,98.3,99.8,1302.56,74412.0,6,94.0,96.0,95.0,275802572.831292,656181532.325894,68015894.842814,512535943.365861,487464056.634139,122.251351,0.020423,79577.0,6.0,0
Mexico,MEX,Latin America & Caribbean,Upper middle income,2017,53.0318,20488.71508004414,100.0,100.0,99.9,1377.67,74138.0,6,94.0,96.0,95.0,271658495.783116,658682302.477857,696592017.390268,512906829.532502,487093170.467498,123.400057,0.020133,79867.0,6.0,0
Mexico,MEX,Latin America & Caribbean,Upper middle income,2018,56.6596,20921.47752775717,99.5,98.3,99.8,1473.74,74015.0,6,95.0,96.0,95.0,267483787.169189,661073972.501309,714422403.295026,513211603.690605,486788396.309395,124.573711,0.019844,80156.0,6.0,0
Mexico,MEX,Latin America & Caribbean,Upper middle income,2019,69.6321,20964.27748136924,99.6,98.3,99.9,1538.85,74202.0,6,7735804398740220.0,8547946143266630.0,,263467733.838135,663185850.415085,733464157.467799,513493652.687084,486506347.312916,125.762982,0.019556,80444.0,6.0,0
Mexico,MEX,Latin America & Caribbean,Upper middle income,2020,71.4902,19354.12486982079,99.4,97.7,99.8,1775.21,70133.0,6,94.0,96.0,95.0,259842947.015035,665296254.239814,748607987.451515,513912181.758768,486087818.241232,126.799054,0.019269,80731.0,6.0,0
Mexico,MEX,Latin America & Caribbean,Upper middle income,2021,75.6265,21031.70864568802,100.0,100.0,99.9,1927.97,70213.0,6,7735804398740220.0,8547946143266630.0,,256612568.545109,667529844.097424,758575873.574664,5144481.610497,4855518.389503,127.648148,0.018984,81016.0,6.0,0
Mexico,MEX,Latin America & Caribbean,Upper middle income,2022,78.6322,23669.37879101721,100.0,100.0,99.8,2041.28,74832.0,6,7735804398740220.0,8547946143266630.0,,253113209.855908,66943409.174418,774526983.999124,51481060.053929,48518939.946071,128.613117,,81.3,6.0,0
Moldova,MDA,Europe & Central Asia,Upper middle income,2012,34.65,7254.662490323135,99.5,99.3,99.8,1201.73,69143.0,7,7735804398740220.0,8547946143266630.0,,173316030.300694,721829774.166136,10485419.553317,535262030.645257,464737969.354743,2.860324,0.057442,42558.0,7.0,0
Moldova,MDA,Europe & Central Asia,Upper middle income,2013,37.44,8232.523804736804,99.6,99.5,99.9,1376.95,69099.0,7,7735804398740220.0,8547946143266630.0,,174347394.013179,719494974.312337,106157631.674484,534969833.410488,465030166.589512,2.859558,0.057473,42527.0,7.0,0
Moldova,MDA,Europe & Central Asia,Upper middle income,2014,67.0,8643.064314353434,99.8,99.6,99.9,1523.3,69031.0,7,99.0,100.0,99.0,17752382.872694,711653482.250474,110822689.022586,535170725.300946,464829274.699054,2.857815,0.057504,42496.0,7.0,0
Moldova,MDA,Europe & Central Asia,Upper middle income,2015,69.0,9197.618382042723,99.9,99.8,100.0,1625.7,69.24,7,7735804398740220.0,8547946143266630.0,,182318834.363172,700589368.131714,117091797.505114,535859178.306893,464140821.693107,2.835978,5.751e-05,42.49,7.0,0
Moldova,MDA,Europe & Central Asia,Upper middle income,2016,71.0,10325.84048961265,99.9,99.9,100.0,1721.55,69917.0,7,7735804398740220.0,8547946143266630.0,,187172191.930679,68983696.924511,122990838.824212,536509117.009915,463490882.990085,2.803186,0.057489,42511.0,7.0,0
Moldova,MDA,Europe & Central Asia,Upper middle income,2017,49.9,11252.11354652827,100.0,100.0,100.0,1829.75,70516.0,8,7735804398740220.0,8547946143266630.0,,191468131.727048,680235384.558779,128296483.714172,537129818.149252,462870181.850748,2.755189,0.057443,42557.0,8.0,0
Moldova,MDA,Europe & Central Asia,Upper middle income,2018,50.3,11868.19554632228,100.0,100.0,100.0,1975.84,70492.0,8,7735804398740220.0,8547946143266630.0,,194953790.269623,671972110.865303,133074098.865074,537676934.896709,462323065.103291,2.707203,0.057371,42629.0,8.0,0
Moldova,MDA,Europe & Central Asia,Upper middle income,2019,57.7605,13413.2232935126,100.0,100.0,100.0,2154.27,70935.0,8,7735804398740220.0,8547946143266630.0,,19779429.293296,664191106.875943,138014600.191097,538205182.740135,461794817.259865,2.664224,0.057274,42726.0,8.0,0
Moldova,MDA,Europe & Central Asia,Upper middle income,2020,58.2153,13527.44131309673,100.0,100.0,100.0,2342.69,70166.0,8,7735804398740220.0,8547946143266630.0,,199923691.755093,657164519.859204,142911788.385703,538783453.687705,461216546.312295,2.63513,0.057151,42849.0,8.0,0
Moldova,MDA,Europe & Central Asia,Upper middle income,2021,60.4747,15682.07032846535,100.0,100.0,100.0,2521.13,68846.0,8,99.5,996999969482422.0,99.5999984741211,201461350.426296,651563102.257656,146975547.316048,539275522.450549,460724477.549451,2.595809,0.057002,42998.0,8.0,0
Moldova,MDA,Europe & Central Asia,Upper middle income,2022,63.5349,16381.30683155415,100.0,100.0,100.0,2631.78,68621.0,8,7735804398740220.0,8547946143266630.0,,201457277.167038,647372708.643745,151170014.189217,539604813.709546,460395186.290454,2.528654,0.056827,43173.0,8.0,0
Mongolia,MNG,East Asia & Pacific,Upper middle income,2012,16.4,10151.72179981653,83.7,54.0,97.6,394.086,68111.0,7,7735804398740220.0,8547946143266630.0,,281337161.446474,680762622.524602,379002160.289241,504790089.927987,495209910.072013,2.839705,3.197e-05,68.03,7.0,0
Mongolia,MNG,East Asia & Pacific,Upper middle income,2013,17.7,10442.38505044935,81.2,45.8,97.8,489.954,68585.0,7,7735804398740220.0,8547946143266630.0,,284503155.023501,677570641.546867,379262034.296318,504946210.920516,495053789.079484,2.899011,0.031903,68097.0,7.0,0
Mongolia,MNG,East Asia & Pacific,Upper middle income,2014,19.9424,10900.23051978575,86.0,60.8,97.7,677.118,69047.0,7,7735804398740220.0,8547946143266630.0,,28933894.969119,672583455.385159,38077594.923651,504752426.847847,495247573.152152,2.963113,0.031837,68163.0,7.0,0
Mongolia,MNG,East Asia & Pacific,Upper middle income,2015,22.5,10458.30272405242,88.0,66.3,98.1,698.959,69498.0,7,7735804398740220.0,8547946143266630.0,,295319492.475371,666300187.920446,383803196.041828,504247402.591949,495752597.408051,3.026864,3.177e-05,68.23,7.0,0
Mongolia,MNG,East Asia & Pacific,Upper middle income,2016,22.2658,10511.38310631408,90.8,74.1,98.6,743.706,69865.0,7,7735804398740220.0,8547946143266630.0,,302067178.109005,659081521.646192,38851300.244803,503489365.172646,496510634.827354,3.088856,0.031703,68297.0,7.0,0
Mongolia,MNG,East Asia & Pacific,Upper middle income,2017,23.7143,11096.03756042385,93.6,81.7,99.1,918.362,70237.0,7,7735804398740220.0,8547946143266630.0,,30904816.574345,651412012.251141,395398220.054092,50252740.980117,49747259.019883,3.148917,0.031637,68363.0,7.0,0
Mongolia,MNG,East Asia & Pacific,Upper middle income,2018,47.13,12317.48242776947,98.1,94.6,99.7,966.6550000000001,71199.0,7,979979705810547.0,95674919128418.0,96.8963470458984,316053636.290742,643450654.827184,404957088.820743,501413641.291206,498586358.708794,3.208189,0.031555,68445.0,7.0,0
Mongolia,MNG,East Asia & Pacific,Upper middle income,2019,51.08,13604.97894319405,98.9,96.9,99.9,983.638,71822.0,7,7735804398740220.0,8547946143266630.0,,323050691.134454,635207736.361981,417415725.035646,500207140.035017,499792859.964983,3.267673,0.031457,68543.0,7.0,0
Mongolia,MNG,East Asia & Pacific,Upper middle income,2020,62.5,13693.179806943,99.5,98.5,100.0,934.756,72141.0,7,99.0,99.0,99.0,327657940.634538,629278480.776094,430635785.893672,49983666.511182,50016333.488818,3.327204,0.031343,68657.0,7.0,0
Mongolia,MNG,East Asia & Pacific,Upper middle income,2021,81.6068,14792.25090864221,100.0,100.0,100.0,1139.3,70975.0,7,7735804398740220.0,8547946143266630.0,,329207581.338777,626443179.783416,443492388.778066,500270984.533221,499729015.466779,3.383741,0.031215,68785.0,7.0,0
Mongolia,MNG,East Asia & Pacific,Upper middle income,2022,83.9145,16401.98947515312,100.0,100.0,100.0,1290.08,72667.0,7,7735804398740220.0,8547946143266630.0,,328847775.334722,624988814.284639,461634103.806392,500668189.597506,499331810.402494,3.433748,,68.93,7.0,0
Montenegro,MNE,Europe & Central Asia,Upper middle income,2012,56.8388,13863.18323696623,99.3,98.3,99.8,1385.36,76.2,8,7735804398740220.0,8547946143266630.0,,188271458.787133,676981721.753954,134746819.458913,518638128.610664,481361871.389336,0.620601,0.035196,64804.0,8.0,0
Montenegro,MNE,Europe & Central Asia,Upper middle income,2013,60.31,14869.39823620137,99.7,99.9,99.6,1511.7,76490243902439.0,8,7735804398740220.0,8547946143266630.0,,187105230.949025,675955164.422124,136939604.628851,518470379.957139,481529620.042861,0.621207,0.034863,65137.0,8.0,0
Montenegro,MNE,Europe & Central Asia,Upper middle income,2014,63.8869,15370.04732750097,97.7,94.1,99.6,1645.03,764414634146341.0,8,7735804398740220.0,8547946143266630.0,,186493615.922696,67347085.846695,140035525.610354,51833139.048681,48166860.951319,0.62181,0.034529,65471.0,8.0,0
Montenegro,MNE,Europe & Central Asia,Upper middle income,2015,68.1198,16331.64733350117,99.5,98.6,99.9,1789.3,764487804878049.0,8,7735804398740220.0,8547946143266630.0,,186079647.215213,669715591.145357,14420476.163943,51823467.230444,48176532.769556,0.622159,0.034194,65806.0,8.0,0
Montenegro,MNE,Europe & Central Asia,Upper middle income,2016,69.8816,18198.63244124676,99.6,98.9,99.9,1839.78,764414634146341.0,8,7735804398740220.0,8547946143266630.0,,185531082.573687,666210651.687589,148258265.738724,518181876.433725,481818123.566275,0.622303,0.033859,66141.0,8.0,0
Montenegro,MNE,Europe & Central Asia,Upper middle income,2017,71.2723,19680.4258268372,100.0,100.0,99.9,2216.14,764853658536585.0,8,7735804398740220.0,8547946143266630.0,,184919373.630795,662702069.863017,152378556.506188,518197489.812341,481802510.187659,0.622373,0.033523,66477.0,8.0,0
Montenegro,MNE,Europe & Central Asia,Upper middle income,2018,71.5171,21511.8986481224,100.0,100.0,100.0,2582.5,768414634146342.0,8,979482269287109.0,991475830078125.0,98.5344009399414,184355183.137245,65856413.254411,157080684.318645,518222002.812629,481777997.187371,0.622227,0.033187,66813.0,8.0,0
Montenegro,MNE,Europe & Central Asia,Upper middle income,2019,73.4767,24139.81570531893,100.0,99.9,100.0,2922.85,766829268292683.0,8,7735804398740220.0,8547946143266630.0,,18417143.982873,653815437.006931,162013123.164339,518283641.262321,481716358.737679,0.622028,3.285e-05,67.15,8.0,0
Montenegro,MNE,Europe & Central Asia,Upper middle income,2020,77.6088,21003.78195912504,99.9,99.5,100.0,3029.53,759317073170732.0,8,7735804398740220.0,8547946143266630.0,,184380731.492676,649212498.046666,166406770.460658,518525037.257334,481474962.742666,0.621306,0.032512,67488.0,8.0,0
Montenegro,MNE,Europe & Central Asia,Upper middle income,2021,82.2197,24509.93648094603,99.8,99.4,100.0,3118.09,738243902439024.0,8,985400009155273.0,994499969482422.0,98.9800033569336,184866949.683738,646004267.612596,169128782.703666,518801026.745053,481198973.254947,0.619211,0.032174,67826.0,8.0,0
Montenegro,MNE,Europe & Central Asia,Upper middle income,2022,88.2219,28319.58894613793,100.0,100.0,100.0,3189.22,761878048780488.0,8,7735804398740220.0,8547946143266630.0,,184714002.741409,643826746.224462,171459251.034129,518872590.490818,481127409.509183,0.617213,0.031836,68164.0,8.0,0
Morocco,MAR,Middle East & North Africa,Lower middle income,2012,55.4161,7307.6123046875,96.4,93.6,98.4,206.726,71679.0,6,59.0,80.0,69.0,28748790.501187,658772894.808751,537392001.793781,496057785.941346,503942214.058654,33.355241,0.040858,59142.0,6.0,0
Morocco,MAR,Middle East & North Africa,Lower middle income,2013,56.0,7542.0986328125,97.2,95.0,98.7,249.778,72122.0,6,7735804398740220.0,8547946143266630.0,,28511937.126229,65991953.076473,549610979.729795,49589474.780534,504105252.194661,33.787571,4.03e-05,59.7,6.0,0
Morocco,MAR,Middle East & North Africa,Lower middle income,2014,56.7746,7237.27734375,97.3,94.4,99.2,290.442,72538.0,6,53.0,75.0,76.0,282848084.390544,660797555.195502,563543604.139538,495724691.110424,504275308.889576,34.20478,0.039744,60256.0,6.0,0
Morocco,MAR,Middle East & North Africa,Lower middle income,2015,57.08,7799.09228515625,97.3,93.6,99.7,331.584,72.92,6,7735804398740220.0,8547946143266630.0,,280671448.691087,661307172.558412,580213787.505015,495531615.783221,504468384.216779,34.607588,0.039191,60809.0,6.0,0
Morocco,MAR,Middle East & North Africa,Lower middle income,2016,58.2712,7853.17626953125,97.8,95.4,99.3,358.453,73284.0,6,7735804398740220.0,8547946143266630.0,,278420355.842938,661624198.581765,599554455.752977,495410832.802713,504589167.197287,35.023457,3.864e-05,61.36,6.0,0
Morocco,MAR,Middle East & North Africa,Lower middle income,2017,61.7622,8115.12060546875,100.0,100.0,100.0,389.001,73.66,6,7735804398740220.0,8547946143266630.0,,276275847.764703,661569857.377868,621542948.574287,495348638.022172,504651361.977828,35.446392,0.038092,61908.0,6.0,0
Morocco,MAR,Middle East & North Africa,Lower middle income,2018,64.8039,7801.0986328125,98.1,96.1,99.3,433.206,73986.0,6,7735804398740220.0,8547946143266630.0,,274330324.756639,661084881.706797,645847935.365639,495217866.838893,504782133.161107,35.83976,0.037547,62453.0,6.0,0
Morocco,MAR,Middle East & North Africa,Lower middle income,2019,84.1204,8046.22900390625,99.6,98.9,100.0,483.65,74.27,6,7735804398740220.0,8547946143266630.0,,272315933.728017,660482046.040394,672020202.315888,49505473.449056,504945265.509441,36.210898,0.037006,62994.0,6.0,0
Morocco,MAR,Middle East & North Africa,Lower middle income,2020,84.1204,7704.84912109375,100.0,100.0,100.0,574.683,73.92,6,7735804398740220.0,8547946143266630.0,,26999138.535403,660303401.948732,697052126.972381,495089028.577576,504910971.422424,36.584208,0.036468,63532.0,6.0,0
Morocco,MAR,Middle East & North Africa,Lower middle income,2021,88.1303,8623.265625,100.0,100.0,100.0,614.618,74042.0,6,7735804398740220.0,8547946143266630.0,,267273305.503121,660542531.523781,721841629.730986,495232616.419969,504767383.580031,36.954442,0.035935,64065.0,6.0,0
Morocco,MAR,Middle East & North Africa,Lower middle income,2022,89.9,9283.92578125,100.0,100.0,100.0,647.15,74973.0,6,690800018310547.0,85620002746582.0,77.3499984741211,264042985.379971,660858881.969288,75098132.650741,495365930.006551,504634069.993449,37.329064,0.035404,64596.0,6.0,0
Mozambique,MOZ,Sub-Saharan Africa,Low income,2012,5.0,1075.877860853609,89.81835138387484,,59.9,12.0956,55639.0,5,7735804398740220.0,8547946143266630.0,,458559038.902641,51437574.807615,270652130.212096,518650273.378742,481349726.621258,24.337846,0.067154,32846.0,5.0,0
Mozambique,MOZ,Sub-Saharan Africa,Low income,2013,5.5,1113.752527592904,89.81835138387484,,61.6,11.517,56492.0,5,7735804398740220.0,8547946143266630.0,,458410000.059477,514435359.067327,271546408.731957,518359477.959322,481640522.040678,25.051611,6.664e-05,33.36,5.0,0
Mozambique,MOZ,Sub-Saharan Africa,Low income,2014,6.0,1165.828266075048,89.81835138387484,,68.0,14.3417,57274.0,5,7735804398740220.0,8547946143266630.0,,45782612.194013,514890275.597917,272836024.619525,518054363.431727,481945636.568273,25.788475,0.066122,33878.0,5.0,0
Mozambique,MOZ,Sub-Saharan Africa,Low income,2015,6.5,1317.887859568217,24.0,0.9,68.0,16.0354,58151.0,5,43.0,71.0,56.0,456923754.516538,515651798.295306,274244471.881563,517748458.587909,482251541.412091,26.547572,6.56e-05,34.4,5.0,0
Mozambique,MOZ,Sub-Saharan Africa,Low income,2016,7.0,1379.107400286906,89.81835138387484,,66.2,17.0461,59038.0,5,7735804398740220.0,8547946143266630.0,,455899361.982539,516509731.306766,275909067.106942,517420389.518948,482579610.481052,27.337105,0.065074,34926.0,5.0,0
Mozambique,MOZ,Sub-Saharan Africa,Low income,2017,7.79633,1282.749659918014,89.81835138387484,,60.5,21.8846,59771.0,5,50.0,73.0,61.0,454748777.119797,517484906.258943,2776631.662126,517022874.848658,482977125.151342,28.166393,0.064545,35455.0,5.0,0
Mozambique,MOZ,Sub-Saharan Africa,Low income,2018,10.9,1325.586955689527,89.81835138387484,8.0,72.2,24.1714,60526.0,5,7735804398740220.0,8547946143266630.0,,453724880.223127,518335272.345336,279398474.315366,516664252.127012,483335747.872988,29.018644,0.064012,35988.0,5.0,0
Mozambique,MOZ,Sub-Saharan Africa,Low income,2019,14.6386,1388.797070344462,89.81835138387484,,72.3,23.4152,61166.0,5,7735804398740220.0,8547946143266630.0,,452864707.248402,519043292.850646,280919999.009516,5163929.277973,4836070.722027,29.88438,0.063472,36528.0,5.0,0
Mozambique,MOZ,Sub-Saharan Africa,Low income,2020,17.8299,1411.620402299112,89.81835138387484,,74.8,22.7393,61172.0,5,49.0,72.0,60.0,451844236.467054,52004506.412617,281106994.067767,516093295.903986,483906704.096013,30.783688,0.062926,37074.0,5.0,0
Mozambique,MOZ,Sub-Saharan Africa,Low income,2021,19.9696,1457.235409309215,89.81835138387484,,77.4,20.6558,59325.0,5,7735804398740220.0,8547946143266630.0,,45079379.521758,521299790.587805,279064141.946146,515755445.529348,484244554.470652,31.7078,0.062372,37628.0,5.0,0
